基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
000423.OF,000423.OF,000423.OF,2394.86186,22.84362279,119.6444244,42.21736228,13.99328544,21.08965203,11.34954711,3.66187053,11.42062581,63.03802029,4.12975189,0.385443583,0.098191214,0.998277347,0.31955211,0.1042205,0.875538329,0.326012059,0.068475452,0.015934539,0.984065461,0.20327304,21,76.15,76.78,0.05878553,0.975021533,0.894918174,2.840248968,0.338931955,1.8178257075947999,0.1834625322997416
000431.OF,000431.OF,000431.OF,2812.143699,48.48608807,53.15243101,79.45900577,37.55124169,15.43871599,17.94793852,16.35737811,82.39829802,40.62190997,12.69591736,0.457364341,0.736864772,0.799310939,0.792420327,0.717054264,0.484065461,0.847114556,0.842377261,0.956503015,0.663221361,0.869939707,57,51.6,50.92,0.739233419,0.589147287,0.592161929,2.832056343,0.337209302,8.997719696849972,0.562015503875969
000432.OF,000432.OF,000432.OF,1895.8295,54.2824869,35.59264806,50.42000749,39.255355,13.0323473,12.18275019,11.51995072,59.48614338,35.74191958,8.0306462,0.294573643,0.850129199,0.541774332,0.417312661,0.770456503,0.33419466,0.38501292,0.45994832,0.364771748,0.39836348,0.511627907,33,47.33,48.77,0.274547804,0.463824289,0.543281654,2.386981856,0.288975022,0.8502559979241,0.12144702842377261
000433.OF,000433.OF,000433.OF,523.3540892,15.10540493,17.3154253,18.52865441,21.20330106,9.97425738,9.64263734,8.27129346,69.59854687,42.08471926,2.40901868,0.040482343,0.030146425,0.220930233,0.11627907,0.176571921,0.184754522,0.220499569,0.234711456,0.62704565,0.726528854,0.107665805,33,46.34,62.54,0.274547804,0.438415159,0.777777778,6.370674773,0.530577089,0.49003771519321887,0.09862187769164513
000452.OF,000452.OF,000452.OF,1607.09017,81.54252704,46.15727886,93.62664397,54.05678446,28.00773071,22.75738011,21.84023726,81.64601153,21.68686211,20.0176683,0.231696813,0.989664083,0.720930233,0.914728682,0.977174849,0.992678725,0.978036176,0.984926787,0.948320413,0.100775194,1.0,34,57.82,93.07,0.29672696,0.750645995,0.98535745,3.694572315,0.411283376,-8.382128877074097,0.00818260120585702
000457.OF,000457.OF,000457.OF,2154.926085,15.53855185,20.09797917,20.35389325,23.28324184,8.87183053,11.33242084,8.48614577,60.17203345,50.82835495,3.14891918,0.344530577,0.032299742,0.267011197,0.125753661,0.223083549,0.157192076,0.324289406,0.245908699,0.378552972,0.930232558,0.143841516,61,50.14,45.81,0.780361757,0.553402239,0.484496124,3.092248524,0.363049096,6.489999598751527,0.46037898363479757
000458.OF,000458.OF,000458.OF,975.644349,45.86812111,52.15710545,51.38104129,27.26291711,5.59803363,5.55494524,7.25080174,48.46125888,43.1827428,7.36518747,0.115417743,0.67786391,0.788113695,0.429801895,0.33161068,0.07881137,0.090439276,0.188199828,0.201550388,0.763565891,0.444875108,113,21.35,56.12,0.932170543,0.109819121,0.683031869,5.398465915,0.499138674,0.5678798862991435,0.1029285099052541
000462.OF,000462.OF,000462.OF,2442.050443,56.57196118,52.29714302,103.2976414,40.5622849,18.06173828,13.59874369,13.83586119,71.79944425,36.58345945,12.47558777,0.392764858,0.882859604,0.790267011,0.960809647,0.807924203,0.690353144,0.490525409,0.670542636,0.699397071,0.444444444,0.859173127,44,48.72,54.71,0.530146425,0.509043928,0.660852713,6.292050796,0.528854436,2.7996171615776637,0.2454780361757106
000471.OF,000471.OF,000471.OF,3587.873907,30.09924534,22.91068028,42.53567135,30.51178963,12.96052835,16.04624809,12.62895933,59.34340581,48.21276108,7.64487433,0.570628768,0.25796727,0.316106804,0.324289406,0.446167097,0.328165375,0.695090439,0.565891473,0.36089578,0.890180879,0.470284238,57,43.55,36.38,0.739233419,0.381136951,0.281223084,1.380762806,0.152885444,27.241537059479576,0.8789836347975882
000477.OF,000477.OF,000477.OF,5788.856347,49.40432911,20.35656175,73.39367172,52.30477864,25.00450811,20.98483286,18.33996358,80.25682703,33.05049289,13.56604026,0.861326443,0.75796727,0.271317829,0.732127476,0.963393626,0.971576227,0.952196382,0.928509905,0.928079242,0.284668389,0.907838071,61,44.0,65.37,0.780361757,0.389965547,0.813092162,1.184769515,0.118863049,31.861130618304276,0.8996554694229113
000480.OF,000480.OF,000480.OF,2568.649791,22.20401105,33.20821296,15.50445106,32.13066205,13.37140918,10.79238438,9.64689689,40.77478556,45.11522195,3.68302302,0.413006029,0.085271318,0.500861326,0.093884582,0.512489233,0.352713178,0.282945736,0.309216193,0.150301464,0.822566753,0.175710594,30,63.33,41.61,0.201550388,0.856804479,0.396425495,1.22857172,0.125322997,3.2712361554277054,0.2739018087855297
000496.OF,000496.OF,000496.OF,1855.88608,48.91411799,48.91503195,75.16502767,24.5786893,12.5409965,13.46182536,12.21709295,67.21488274,40.1116735,10.04067622,0.288113695,0.746770026,0.752368648,0.751076658,0.252368648,0.30620155,0.481050818,0.52670112,0.552540913,0.64039621,0.699397071,25,50.74,63.81,0.105943152,0.570198105,0.797588286,6.136547108,0.524978467,-0.718558037996895,0.04608096468561585
000513.OF,000513.OF,000513.OF,3301.095931,40.35351708,65.47459195,62.44703397,39.18481968,19.84978875,17.55255005,15.61188695,76.1001501,34.8221854,9.90813454,0.529285099,0.543927649,0.894918174,0.580964686,0.766149871,0.803186908,0.81955211,0.791559001,0.823858742,0.355297158,0.688630491,59,42.89,39.26,0.761627907,0.369078381,0.34754522,1.052695995,0.101205857,14.797954674464208,0.7217915590008613
000520.OF,000520.OF,000520.OF,7693.590012,20.93725567,7.0068497,23.51472674,33.87167712,20.05022858,17.31145468,12.99105673,70.74310334,43.22679378,5.2864321,0.950043066,0.071490095,0.083979328,0.147717485,0.581395349,0.816106804,0.800172265,0.596899225,0.66580534,0.764857881,0.273471146,38,63.44,42.26,0.400947459,0.859388458,0.412575366,0.921086272,0.082256675,39.391903139774506,0.9302325581395349
000522.OF,000522.OF,000522.OF,706.3603757,84.56488466,78.74043135,116.4068688,39.7949354,17.33404512,8.46652905,10.0492503,48.40187236,21.92018646,11.49264141,0.066752799,0.993109388,0.946167097,0.985788114,0.785960379,0.635228252,0.16838932,0.337639966,0.200258398,0.102497847,0.801894918,33,67.01,70.38,0.274547804,0.905254091,0.852282515,5.931106621,0.519379845,0.7060591804525582,0.1124031007751938
000523.OF,000523.OF,000523.OF,181.3493922,33.71806095,52.71830094,5.09419373,37.05088531,-11.50258827,1.72291714,5.76483614,55.21176274,30.76813928,4.40083375,0.002583979,0.346683893,0.793712317,0.01464255,0.702411714,0.000861326,0.010766581,0.130060293,0.2833764,0.214470284,0.21791559,42,55.93,83.16,0.486864772,0.703703704,0.932385874,3.616156781,0.405684755,0.7033916597212935,0.1111111111111111
000524.OF,000524.OF,000524.OF,3796.591551,45.51146006,64.91573776,69.01892589,40.00065071,19.54668401,16.6933231,14.09781196,75.64216308,37.30225727,10.54418604,0.603359173,0.670111972,0.889750215,0.670542636,0.792420327,0.78208441,0.757105943,0.688630491,0.810077519,0.483204134,0.734711456,60,37.8,44.05,0.771533161,0.273471146,0.448966408,5.61368007,0.509905254,2.283903826033321,0.20973298880275623
000527.OF,000527.OF,000527.OF,3691.677935,53.04444811,44.9500826,76.09305769,42.76580712,21.39965712,20.48159042,18.29989932,78.43541926,34.65503506,14.46014291,0.584409991,0.832472007,0.70327304,0.761843239,0.847975883,0.885443583,0.941429802,0.927648579,0.885874246,0.345391904,0.932385874,71,37.49,49.98,0.84625323,0.268518519,0.571920758,2.835610901,0.337639966,7.999526603597295,0.5271317829457365
000529.OF,000529.OF,000529.OF,5663.66988,63.39507901,42.35531787,94.89085699,53.13853975,25.0692338,20.15241234,18.91744926,83.65296379,28.39192799,16.00795916,0.847975883,0.936692506,0.661929371,0.92118863,0.970714901,0.972006891,0.933677864,0.942721792,0.971576227,0.161498708,0.970284238,39,63.13,77.36,0.426141258,0.852282515,0.900516796,1.57013073,0.178294574,28.561005139998755,0.8837209302325582
000530.OF,000530.OF,000530.OF,2649.379783,57.17976559,70.26969557,97.36394447,42.34588909,19.13163521,19.89385474,19.18119795,82.06380274,35.65910544,17.17793351,0.428509905,0.890180879,0.921619294,0.93583118,0.839362618,0.759689922,0.926356589,0.94918174,0.953919035,0.3957795,0.985788114,22,64.94,59.65,0.069336779,0.884797588,0.738587425,3.418802242,0.392764858,5.39667989371817,0.40223944875107664
000531.OF,000531.OF,000531.OF,5243.981812,29.3235013,70.70594203,55.47941694,26.63210442,18.32586285,15.83278235,11.48389142,70.69112923,48.71817394,7.10491206,0.797588286,0.238156761,0.923341947,0.48535745,0.309646856,0.70585702,0.676571921,0.457795004,0.662790698,0.897502153,0.42377261,22,69.77,54.55,0.069336779,0.934108527,0.658484065,3.366799768,0.388027562,5.261345129093521,0.39664082687338503
000532.OF,000532.OF,000532.OF,5549.206069,52.44612338,29.45453417,66.12630747,42.4901305,21.59576403,24.16261834,19.8821461,82.92194837,38.66064249,17.10810629,0.839362618,0.821705426,0.428509905,0.634366925,0.841946598,0.892334195,0.987510767,0.9625323,0.964685616,0.562015504,0.98535745,38,57.16,66.91,0.400947459,0.736003445,0.824720069,0.936418222,0.083118002,49.22811983682222,0.9552110249784669
000534.OF,000534.OF,000534.OF,1009.111958,27.226498,33.5793154,5.15503393,30.37670734,13.79899906,14.87262673,13.47217281,56.62822737,42.07150523,7.05968805,0.123600345,0.185185185,0.507751938,0.015503876,0.439707149,0.376830319,0.599483204,0.639534884,0.30749354,0.725667528,0.418604651,62,43.83,47.58,0.790697674,0.386950904,0.519379845,5.134364433,0.491386736,2.2969340926018376,0.21016365202411713
000535.OF,000535.OF,000535.OF,599.9827112,51.39372807,34.49369494,76.47586995,24.03159597,11.88841117,7.03916467,7.6091892,65.12871483,39.62279147,6.07053525,0.052971576,0.805340224,0.52540913,0.767011197,0.240740741,0.268303187,0.127906977,0.20327304,0.497416021,0.61498708,0.33161068,39,60.73,87.52,0.426141258,0.806632214,0.95047373,1.014500029,0.095607235,77.31162891864246,0.9849267872523686
000538.OF,000538.OF,000538.OF,3233.402186,31.24332249,4.74179114,20.7287769,16.10006243,6.38500279,5.6135963,4.85536366,30.64668675,20.09621744,2.83553872,0.518518519,0.293712317,0.048234281,0.127476314,0.126614987,0.099913867,0.092161929,0.110249785,0.107235142,0.091731266,0.131352283,58,20.08,16.15,0.750861326,0.101205857,0.068475452,5.5852336,0.508613264,-0.16778428569218654,0.06201550387596899
000541.OF,000541.OF,000541.OF,2912.321358,59.76407254,34.23280603,99.40927722,43.17033864,19.80810381,16.55087214,15.13621807,76.58396972,35.97001447,14.07314614,0.477174849,0.912575366,0.520671835,0.946597761,0.852713178,0.798449612,0.745047373,0.763996555,0.835917313,0.415159345,0.92248062,45,55.9,63.7,0.554048234,0.701550388,0.795004307,10.18277326,0.573212748,2.0531145068431,0.19767441860465115
000545.OF,000545.OF,000545.OF,2143.166376,25.45214489,6.31734967,27.40412916,15.76566103,8.37212158,9.49594024,7.27899407,10.71023627,38.47438288,3.80823853,0.342807924,0.150301464,0.070198105,0.180017227,0.122308355,0.143410853,0.214470284,0.188630491,0.015073213,0.546511628,0.18044789,51,41.0,26.77,0.655900086,0.326012059,0.127476314,1.443080482,0.160637382,21.16240270790385,0.8251507321274764
000547.OF,000547.OF,000547.OF,1400.824465,33.2444191,50.66234586,41.55695746,35.55260912,16.93123985,13.2775189,11.90557757,50.39163545,40.59899912,8.00174253,0.192937123,0.333333333,0.773040482,0.312230835,0.653316107,0.607665805,0.464254953,0.499569337,0.221360896,0.661068045,0.508182601,37,47.37,42.95,0.375107666,0.465977606,0.426787252,4.574101359,0.466408269,4.555332012702783,0.35142118863049093
000549.OF,000549.OF,000549.OF,936.9714227,38.69225614,53.54426223,55.04677039,30.8220827,11.32810842,10.79595177,10.28912554,64.45003862,40.66266615,7.34879577,0.107235142,0.503875969,0.803617571,0.479758829,0.462962963,0.240310078,0.2833764,0.362187769,0.479328165,0.66709733,0.443583118,277,23.22,41.29,0.989018088,0.124892334,0.387166236,0.819791103,0.068475452,3.795257960978382,0.31180017226528856
000550.OF,000550.OF,000550.OF,5086.367171,46.33260235,24.64502353,67.1329964,42.43234701,20.99148815,18.10406861,17.18732526,72.05450608,31.90571947,11.68328401,0.778639104,0.689922481,0.350990525,0.648148148,0.841085271,0.870801034,0.857881137,0.88630491,0.704995693,0.249354005,0.813953488,48,36.56,52.84,0.608957795,0.257536606,0.625753661,3.204374101,0.372093023,7.530904962834738,0.508182601205857
000551.OF,000551.OF,000551.OF,2048.02878,23.63296963,44.77643979,47.70489546,30.14850019,11.85028841,15.84697017,14.02383302,57.0151596,42.45818435,7.84408342,0.325150732,0.11498708,0.701550388,0.385443583,0.428940568,0.265719208,0.6791559,0.682170543,0.313953488,0.740740741,0.490956072,49,47.94,32.83,0.624031008,0.482773471,0.20585702,4.543716366,0.465546942,3.5563020088389026,0.2954349698535745
000554.OF,000554.OF,000554.OF,1690.334199,43.19893737,52.15298088,64.4602788,39.23877373,19.27773146,14.4068143,11.50955688,73.33508676,43.60431508,8.33918313,0.254091301,0.61627907,0.787683032,0.611541774,0.769164513,0.76873385,0.559431525,0.459086994,0.745478036,0.779931094,0.538329027,46,61.33,36.46,0.574074074,0.820413437,0.283161068,3.364497277,0.387596899,8.19437166392452,0.5348837209302325
000556.OF,000556.OF,000556.OF,4884.517098,30.59021349,3.38233338,12.081076,6.04968704,3.30123296,3.04606618,2.23999262,11.58915767,9.22925055,1.58708911,0.75796727,0.274763135,0.033591731,0.061584841,0.022394488,0.028854436,0.023255814,0.02670112,0.016795866,0.015073213,0.050387597,39,8.75,7.16,0.426141258,0.023686477,0.009474591,0.787403083,0.063307494,30.89652469648763,0.8944875107665805
000566.OF,000566.OF,000566.OF,5913.490106,51.93319878,37.43821565,87.30317135,44.5108144,22.45569247,20.24402562,17.84223169,78.51424759,33.15103775,16.25814031,0.873385013,0.811369509,0.574074074,0.869939707,0.872093023,0.918173988,0.936261843,0.915159345,0.886735573,0.288113695,0.976313523,38,53.71,48.56,0.400947459,0.648578811,0.537898363,3.903317687,0.424633936,7.126017536988656,0.49138673557278206
000567.OF,000567.OF,000567.OF,5173.068685,36.46855219,29.54182912,53.62531861,35.22186998,13.03098126,16.31491367,13.77136091,67.14560045,36.3168727,9.35688585,0.790697674,0.442721792,0.430232558,0.457364341,0.643841516,0.333763997,0.721360896,0.664513351,0.550387597,0.433247201,0.631352283,39,41.81,39.84,0.426141258,0.344099914,0.362618432,4.404802432,0.456072351,6.779911042784312,0.4780361757105943
000574.OF,000574.OF,000574.OF,2922.120611,17.53311521,33.61516987,23.51997023,26.02457317,15.33594974,13.58268869,10.89161368,66.47118313,51.05520574,4.23002074,0.478466839,0.045219638,0.508613264,0.148148148,0.291989664,0.478897502,0.488802756,0.41171404,0.530146425,0.933677864,0.210163652,28,71.8,34.02,0.15913006,0.950043066,0.232988803,1.428553317,0.158914729,29.279865576063756,0.8893195521102498
000577.OF,000577.OF,000577.OF,4984.178761,31.62614218,29.62963375,46.04462475,37.67581091,17.13717965,16.42665417,14.25128223,74.89721524,39.1846279,7.19483819,0.767011197,0.299741602,0.432385874,0.366494401,0.720499569,0.622739018,0.732988803,0.698966408,0.791128338,0.593453919,0.431524548,31,62.07,45.03,0.225452196,0.835055986,0.470930233,0.906092352,0.080103359,29.304703092781423,0.8897502153316107
000584.OF,000584.OF,000584.OF,3361.655395,50.01106618,60.50443894,101.3304942,33.81392999,16.50770328,13.31893199,12.45916893,76.83875588,38.03545235,9.72556022,0.5374677,0.774763135,0.867355728,0.952196382,0.579242033,0.571920758,0.468130922,0.549095607,0.844530577,0.521963824,0.663221361,61,49.58,42.79,0.780361757,0.536606374,0.42377261,7.870607796,0.556416882,2.2983084456569203,0.21059431524547803
000586.OF,000586.OF,000586.OF,303.8829099,39.72781762,28.80224248,63.2321259,40.38036224,17.60525162,11.13909885,11.33523442,75.11538394,31.18638562,7.17668774,0.013781223,0.532299742,0.42118863,0.595607235,0.804478898,0.655900086,0.309216193,0.448751077,0.79414298,0.229112834,0.429371232,30,60.89,69.94,0.201550388,0.809431525,0.850559862,1.579208806,0.181309216,1.2072421979642887,0.1429801894918174
000587.OF,000587.OF,000587.OF,3830.853339,45.42809738,64.94564557,56.90320974,39.04494106,18.03703057,17.44404449,17.33007465,71.73214274,38.10823097,9.57929104,0.610680448,0.66838932,0.890180879,0.503445306,0.760551249,0.687769165,0.809646856,0.893195521,0.697674419,0.526270457,0.652024117,66,57.85,54.06,0.823643411,0.751937984,0.649440138,3.885954404,0.42248062,4.703199121736273,0.36175710594315247
000589.OF,000589.OF,000589.OF,5889.064018,42.63940781,21.47369413,54.94471548,28.07608856,19.19966614,13.10897357,9.84132146,59.21319102,42.71835812,7.9394783,0.869939707,0.604651163,0.288975022,0.478466839,0.354435831,0.764427218,0.449612403,0.323428079,0.357019811,0.750215332,0.501722653,65,39.92,40.57,0.817398794,0.304478898,0.377691645,2.85561313,0.341515935,7.49274153603573,0.5068906115417743
000591.OF,000591.OF,000591.OF,2096.543521,33.60626559,32.98933438,50.12257099,26.56367963,12.14361406,17.08684181,14.65449454,72.12747865,40.34464843,8.84942752,0.33290267,0.343669251,0.496554694,0.414298019,0.306632214,0.282945736,0.778208441,0.726959518,0.707149009,0.65245478,0.592161929,29,59.01,54.39,0.180017227,0.772609819,0.655469423,3.156649294,0.367786391,7.790732529820273,0.5180878552971576
000592.OF,000592.OF,000592.OF,2651.263347,50.22191041,70.82705061,88.2168434,36.12678439,16.88655562,14.96730392,14.51109275,69.12351342,37.64368248,11.90335389,0.428940568,0.779931094,0.925064599,0.878122308,0.673987941,0.605081826,0.606373816,0.715331611,0.611972438,0.504306632,0.828165375,64,41.22,48.77,0.810723514,0.329026701,0.543281654,3.010139336,0.356589147,10.809438609987321,0.6141257536606374
000594.OF,000594.OF,000594.OF,1271.235525,15.09640254,37.97269123,32.594498,24.43267614,13.28387262,14.68202096,10.54464071,72.6853232,44.73117253,3.57208747,0.170973299,0.029715762,0.583548665,0.217054264,0.247200689,0.345822567,0.582687339,0.381998277,0.726098191,0.811800172,0.167527993,25,58.75,67.71,0.105943152,0.765073213,0.830749354,3.59179557,0.402670112,11.291726864622197,0.6313522825150732
000595.OF,000595.OF,000595.OF,2864.451986,62.77306003,41.82120573,105.0633253,51.72881371,20.93491334,16.80423999,16.92115826,76.18803084,28.44120984,15.58647835,0.468561585,0.933247201,0.652885444,0.965977606,0.958225668,0.867786391,0.763135228,0.873815676,0.826442722,0.163221361,0.960809647,35,57.63,52.35,0.322782084,0.746770026,0.617571059,0.69142647,0.053402239,25.724420833931912,0.8699397071490095
000597.OF,000597.OF,000597.OF,4418.576522,62.7742869,3.96542334,18.12102826,6.76728857,2.96816027,3.18584634,3.18799828,15.43809395,7.27160225,2.75021313,0.696382429,0.933677864,0.038329027,0.113264427,0.028423773,0.02411714,0.023686477,0.052540913,0.034883721,0.006890612,0.12833764,12,16.75,12.77,0.008613264,0.07751938,0.05211025,3.385287601,0.389319552,1.4723124199337416,0.16149870801033592
